user_id,age,gender,subscription_plan,watch_hours,days_since_last_login,device,monthly_fee,churn_status,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,signup_date,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,viewing_time_decline_rate,watch_time_7d,completion_rate,avg_time_per_use,early_exit_ratio,high_engagement_index,inactive_period,usage_freq,activity_density_7d,search_engagement,freq_smartphone,freq_tv_set,genre_concentration_index,content_diversity_score,post_hook_continuation,first_watch_content_48h,support_tickets_is_missing,payment_failures_is_missing,acct_first_playback_date,acct_last_playback_date,first_event_ts,visited_cancel_page,search_no_click_rate_28d,rec_ignore_rate_28d,watch_time_delta_28d,completion_to_next_start_rate,original_core_watch_share,had_search_28d,had_rec_28d,had_watch_delta,had_completion_history,had_core_watch_history,plan_price_sensitivity_score,monthly_fee_norm,payment_failures_norm,cancel_page_norm,price_sensitivity_proxy,risk_score,risk_band,content_score,price_score,content_level,price_level,persona_type,persona_risk_label
user_02798,36,Unknown,Standard,1.4478333333333333,59,TV,13.99,0,Unknown,1,1.5714,Unknown,2023-10-19 00:00:00,11.0,0,4,16,0.0,0.0,0.2857,30.9167,0.4286,-1.0614,141,7.0,0.0,1.0,3,5,0.3801,6,1.0,0,0,0,2024-08-14 11:34:40.374000+00:00,2025-10-15 17:37:03.870000+00:00,2025-02-22 18:21:00,0,0.0,0.0,2.0808510638297872,0.0,1.0,0,0,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,50.73,Mid,0.5082445778255382,0.6263340848335424,high,high,스마트 체리피커,스마트 체리피커 - Mid
user_02799,40,Unknown,Premium,2.6065,20,Mobile,17.99,0,Unknown,1,2.1429,Unknown,2022-08-24 00:00:00,15.0,3,4,19,-0.9281,0.0,0.1111,46.1222,0.1111,0.6572,17,9.0,0.0,2.0,10,4,0.5201,6,0.1111111111111111,1,1,0,2024-05-24 01:33:21.867000+00:00,2025-12-03 11:55:30.804000+00:00,2025-03-07 20:24:00,0,0.0,0.0,1.0,0.0,0.29931581303152377,0,0,1,1,1,0.2,1.0,1.0,0,0.63,38.13,Low,0.2924611012285423,0.01229762962934216,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02800,46,Unknown,Standard,1.9905,1,Mobile,13.99,1,Unknown,5,0.2857,Unknown,2022-08-30 00:00:00,2.0,0,1,21,0.0,0.0,0.5,75.9571,0.125,-1.0614,17,7.0,0.0,1.0,7,3,0.2814,6,0.2,0,0,0,2024-03-22 03:10:04.210000+00:00,2025-12-20 19:51:24.862000+00:00,2025-01-25 22:31:00,1,0.0,1.0,0.0,0.0,0.0,1,1,0,1,1,0.6,0.5555555555555557,0.3333333333333333,1,0.6177777777777778,55.6,High,-0.2246845423706157,0.30839266143967603,low,high,가성비 유지러,가성비 유지러 - High
user_02801,51,Other,Basic,8.165000000000001,29,TV,8.99,1,Mobile phone payment,1,0.49,Action,2025-01-10 22:46:00,12.8,0,0,23,0.0,0.0,0.25,92.2059,0.05,-1.0614,81,19.0,0.0,1.0,9,7,0.2338,11,0.1666666666666666,1,0,0,2024-01-09 23:10:08.264000+00:00,2025-11-10 00:01:47.801000+00:00,2025-01-10 22:46:00,1,0.0,0.0,-1.0,0.0,0.8717901612573995,0,0,1,1,1,1.0,0.0,0.0,1,0.4,55.29,High,-0.17063856755135587,-0.6793034522011668,low,low,목적형 유저,목적형 유저 - High
user_02802,47,Other,Standard,2.357,19,Mobile,13.99,1,Mobile phone payment,5,0.03,Sci-Fi,2022-12-31 00:00:00,16.9,1,1,25,0.0,0.0,0.1,57.2125,0.0,-1.0614,37,9.0,0.0,1.0,5,4,0.3231,7,0.0,1,0,0,2023-11-05 10:14:42.205000+00:00,2025-11-14 14:57:07.133000+00:00,2025-02-17 22:16:00,1,0.0,0.0,1.0,0.0,0.2868052609249046,0,0,1,1,1,0.6,0.5555555555555557,0.3333333333333333,1,0.6177777777777778,50.54,Mid,-0.21354911726361886,-0.1529548116766915,low,low,목적형 유저,목적형 유저 - Mid
user_02803,27,Female,Standard,4.9135,10,TV,13.99,0,Account transfer,2,1.48,Drama,2025-02-20 21:41:00,17.6,2,0,31,0.0,0.0,0.2727,104.82,0.3636,-1.0614,11,11.0,0.0,0.0,1,6,0.6844,6,0.0,1,1,0,2023-05-03 08:38:19.350000+00:00,2025-11-22 10:25:54.242000+00:00,2025-02-21 21:41:00,0,0.0,1.0,-1.0,0.0,0.7748719514263424,0,1,1,1,1,0.6,0.5555555555555557,0.0,0,0.2844444444444445,40.42,Low,0.3088906067273413,-0.765366324469068,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02804,53,Other,Premium,3.551,12,TV,17.99,1,Account transfer,2,0.35,Horror,2024-06-30 00:00:00,12.5,6,0,17,0.0,0.0,0.1667,66.8294,0.2222,-1.0614,50,14.0,0.0,3.0,14,4,0.1763,13,0.0,1,1,0,2024-07-31 15:52:24.495000+00:00,2025-12-16 09:25:13.186000+00:00,2025-01-05 21:22:00,1,0.0,0.0,-1.0,0.0,0.5878625739228386,0,0,1,1,1,0.2,1.0,0.0,1,0.63,60.0,High,-0.6211236798009301,-0.22355087185389316,low,low,목적형 유저,목적형 유저 - High
user_02805,56,Other,Standard,4.071833333333333,13,Mobile,13.99,1,Account transfer,2,0.13,Action,2025-01-14 20:39:00,18.4,2,0,26,0.0,0.0,0.2,44.78,0.2,-1.0614,81,10.0,0.0,3.0,5,5,0.2271,9,0.3333333333333333,0,0,0,2023-10-07 13:03:08.240000+00:00,2025-11-21 11:42:50.058000+00:00,2025-01-21 20:39:00,1,0.0,0.0,0.0,0.0,0.5752118210470304,0,0,0,1,1,0.6,0.5555555555555557,0.0,1,0.5344444444444445,56.81,High,-0.26947697589569874,-0.41168789573470016,low,low,목적형 유저,목적형 유저 - High
user_02806,58,Female,Standard,2.428166666666667,26,Mobile,13.99,0,Debit Card,3,0.51,Action,2025-02-07 22:58:00,23.6,2,5,16,0.0,0.0,0.2,69.3,0.0,-1.0614,87,5.0,0.0,0.0,7,2,0.54,4,0.3333333333333333,0,1,0,2024-09-01 12:53:45.706000+00:00,2025-12-03 15:22:11.438000+00:00,2025-02-09 22:58:00,1,0.0,0.0,0.0,0.5,0.3486169263504702,0,0,0,1,1,0.6,0.5555555555555557,1.0,1,0.7844444444444444,60.89,High,0.669898650027852,0.3968982299889852,high,high,스마트 체리피커,스마트 체리피커 - High
user_02807,48,Other,Basic,6.8625,20,TV,8.99,0,Mobile phone payment,5,0.66,Romance,2022-04-04 00:00:00,15.4,2,2,24,-0.9906,0.0,0.2667,49.1467,0.1333,1.9669,22,15.0,0.0,3.0,8,8,0.4177,9,0.0,1,0,0,2023-12-18 20:21:07.095000+00:00,2025-11-26 19:48:20.086000+00:00,2025-01-09 20:52:00,0,0.0,0.0,-0.5790981752375208,0.25,0.4281481481481482,0,0,1,1,1,1.0,0.0,0.6666666666666666,0,0.31666666666666665,34.07,Low,0.36211891485689485,-0.71118571473011,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02808,51,Male,Basic,4.750333333333333,56,Mobile,8.99,1,Mobile phone payment,1,0.25,Action,2025-01-01 22:17:00,9.6,2,0,28,0.0,0.0,0.0,81.61,0.1,-1.0614,65,10.0,0.0,3.0,9,6,0.2414,7,0.25,1,0,0,2023-08-30 14:55:24.870000+00:00,2025-11-03 15:45:52.925000+00:00,2025-01-01 22:17:00,1,0.0,0.0,0.0,0.0,0.364360395761701,0,0,0,1,1,1.0,0.0,0.0,1,0.4,58.76,High,-0.22144408975464003,-0.13994744614442464,low,low,목적형 유저,목적형 유저 - High
user_02809,45,Other,Basic,6.535500000000001,10,Mobile,8.99,0,Payment Service,3,0.91,Romance,2022-12-22 00:00:00,6.6,5,1,24,0.0,0.0,0.1818,50.0895,0.0909,-1.0614,68,22.0,0.0,1.0,18,9,0.2053,11,0.1111111111111111,0,0,0,2023-12-14 14:18:34.897000+00:00,2025-11-29 22:25:18.469000+00:00,2025-01-06 19:55:00,0,0.0,0.0,1.0,0.2,0.6119399178843751,0,1,1,1,1,1.0,0.0,0.3333333333333333,0,0.23333333333333334,31.67,Low,-0.44814598450774334,-0.7238734314556676,low,low,목적형 유저,목적형 유저 - Low
user_02810,32,Other,Premium,0.0,34,TV,17.99,1,Debit Card,1,0.06,Drama,2023-05-23 00:00:00,22.2,8,4,23,0.0,0.0,0.1667,46.775,0.3333,-1.0614,89,0.0,0.0,0.0,10,6,0.2532,9,0.0,1,0,0,2024-01-15 22:28:40.589000+00:00,2025-11-10 19:03:28.509000+00:00,2025-01-13 21:44:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.2,1.0,1.0,1,0.88,72.61,High,-0.6624147020840869,0.5504794592913322,low,high,가성비 유지러,가성비 유지러 - High
user_02811,26,Male,Premium,6.5115,36,Laptop,17.99,0,Debit Card,4,0.42,Comedy,2023-08-03 00:00:00,17.3,6,3,28,0.0,0.0,0.1765,42.7667,0.2941,-1.0614,124,17.0,0.0,1.0,13,12,0.4198,10,0.125,1,0,0,2023-08-05 03:31:24.151000+00:00,2025-10-28 20:13:49.709000+00:00,2025-01-11 18:13:00,0,0.0,0.0,1.0,0.6,0.49765798971051217,0,0,1,1,1,0.2,1.0,1.0,0,0.63,47.17,Mid,0.20466119163862984,-0.5385438935924678,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_02812,28,Other,Standard,6.742000000000002,38,Mobile,13.99,0,Account transfer,5,0.57,Horror,2025-01-02 19:00:00,24.0,1,0,18,1.0,115.9,0.0,73.7,0.2667,2.1219,6,15.0,0.1429,6.0,14,4,0.3745,10,0.2,1,0,0,2024-06-13 02:06:25.851000+00:00,2025-11-04 19:46:19.344000+00:00,2025-01-04 19:00:00,0,0.0,0.0,3.169655172413793,0.3333333333333333,0.6987540789083359,0,0,1,1,1,0.6,0.5555555555555557,0.0,0,0.2844444444444445,29.53,Low,0.32816983219652596,-0.8953149025089668,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02813,47,Other,Standard,3.164833333333333,23,TV,13.99,0,Account transfer,1,0.33,Sci-Fi,2023-01-24 00:00:00,3.6,6,4,17,0.0,0.0,0.125,57.3125,0.0,-1.0614,60,8.0,0.0,5.0,9,8,0.453,5,0.0,1,0,0,2024-07-30 22:08:22.429000+00:00,2025-12-04 22:36:24.695000+00:00,2025-01-18 22:04:00,0,0.0,0.0,-0.9528438469493278,0.0,0.5867080941597766,0,0,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,47.18,Mid,0.38127626437718937,0.3382240689248833,high,high,스마트 체리피커,스마트 체리피커 - Mid
user_02814,49,Female,Basic,0.0,33,Mobile,8.99,1,Account transfer,3,0.15,Documentary,2022-11-07 00:00:00,19.8,8,3,22,0.0,0.0,0.2,59.81,0.0,-1.0614,65,0.0,0.0,3.0,6,9,0.3897,7,0.0,1,0,0,2024-03-03 14:25:54.477000+00:00,2025-11-29 13:44:28.131000+00:00,2025-01-05 20:57:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0.65,62.68,High,-0.032877026137345285,0.4932036870313104,low,high,가성비 유지러,가성비 유지러 - High
user_02815,39,Female,Basic,1.9761666666666668,10,Mobile,8.99,0,Payment Service,1,1.0,Comedy,2023-07-22 00:00:00,1.3,7,2,29,0.0,0.0,0.0,81.7625,0.375,-1.0614,68,8.0,0.0,5.0,8,7,0.4606,6,0.5,1,0,0,2023-07-17 17:54:22.149000+00:00,2025-12-07 01:57:28.086000+00:00,2025-02-03 21:55:00,0,0.0,0.0,-1.0,0.0,0.72581597368643,0,0,1,1,1,1.0,0.0,0.6666666666666666,0,0.31666666666666665,47.2,Mid,0.36557922233805273,0.0441171044697165,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_02816,32,Female,Premium,4.036666666666666,7,Desktop,17.99,0,Account transfer,1,5.12,Action,2025-01-01 00:00:00,18.8,4,2,32,0.0,0.0,0.2222,89.2667,0.0,-1.0614,67,9.0,0.0,2.0,8,5,0.4684,8,0.0,1,0,0,2023-04-22 22:58:29.192000+00:00,2025-12-13 16:27:21.595000+00:00,2025-01-03 20:57:00,0,0.0,0.0,0.0,0.0,0.6436829066886871,0,0,0,1,1,0.2,1.0,0.6666666666666666,0,0.5466666666666666,40.81,Low,0.21402243658297454,-0.5726091646991013,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02817,46,Other,Premium,0.1985,13,Tablet,17.99,1,Debit Card,3,0.09,Comedy,2025-01-01 18:50:00,15.3,2,4,16,0.0,0.0,0.2353,68.4929,0.1176,-1.0614,16,1.0,0.0,6.0,15,5,0.1926,10,0.4444444444444444,0,0,0,2024-09-01 19:16:15.252000+00:00,2025-12-15 07:41:54.106000+00:00,2025-01-01 18:50:00,1,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0.2,1.0,1.0,1,0.88,54.54,Mid,0.026191358232669118,0.5871089581031905,low,high,가성비 유지러,가성비 유지러 - Mid
user_02818,48,Female,Standard,0.5186666666666667,32,Desktop,13.99,1,Account transfer,2,0.25,Action,2023-06-09 00:00:00,5.8,7,2,22,0.0,0.0,0.1538,96.2182,0.0769,-1.0614,82,1.0,0.0,3.0,6,5,0.5614,7,0.0,1,0,0,2024-02-08 02:30:15.534000+00:00,2025-11-05 22:21:30.380000+00:00,2025-03-11 21:20:00,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0.6,0.5555555555555557,0.6666666666666666,0,0.45111111111111113,50.89,Mid,-0.02062095642183867,0.5685963975112546,low,high,가성비 유지러,가성비 유지러 - Mid
user_02819,68,Female,Premium,1.6729999999999998,40,Tablet,17.99,0,Payment Service,4,0.19,Romance,2025-02-28 18:27:00,9.2,8,3,14,0.0,0.0,0.5,87.3,0.0,1.108,29,12.0,0.0,4.0,11,5,0.2276,8,0.0,1,0,0,2024-10-05 02:12:11.764000+00:00,2025-10-24 20:30:17.181000+00:00,2025-03-05 18:27:00,0,0.0,0.0,-1.0,0.0,0.6772265391512254,0,0,1,0,1,0.2,1.0,1.0,0,0.63,46.44,Mid,0.3341789801628891,0.2471231534941739,high,high,스마트 체리피커,스마트 체리피커 - Mid
user_02820,21,Female,Standard,6.510166666666667,27,Laptop,13.99,0,Credit Card,1,0.55,Comedy,2025-01-01 19:42:00,3.2,0,5,14,1.0,0.0,0.2667,38.5786,0.2,2.3388,0,15.0,0.1429,3.0,10,7,0.3203,10,0.0,1,0,0,2024-10-04 12:53:41.248000+00:00,2025-11-06 01:10:20.506000+00:00,2025-01-06 19:42:00,0,1.0,1.0,1.0,0.0,0.6330099075804511,1,1,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,47.47,Mid,-0.35176231728687357,0.3114001646221549,low,high,가성비 유지러,가성비 유지러 - Mid
user_02821,60,Male,Basic,3.173,4,Tablet,8.99,0,Account transfer,2,6.38,Comedy,2023-09-10 00:00:00,13.0,0,1,26,0.0,0.0,0.0,56.2167,0.1429,-1.0614,34,7.0,0.0,4.0,8,4,0.2968,6,0.5,1,1,0,2023-10-18 03:22:12.180000+00:00,2025-12-11 15:05:54.829000+00:00,2025-01-01 21:15:00,0,0.0,0.0,-1.0,0.0,0.6336800084042442,0,0,1,1,1,1.0,0.0,0.3333333333333333,0,0.23333333333333334,39.09,Low,0.16358273883038643,-0.38224984633825787,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02822,70,Other,Premium,0.9348333333333334,57,Laptop,17.99,1,Mobile phone payment,5,0.14,Drama,2025-01-09 22:09:00,23.0,5,5,27,-0.9539,0.0,0.1538,46.7182,0.0,0.7681,19,3.0,0.0,2.0,12,7,0.2847,8,0.0,0,0,0,2023-09-08 03:28:36.999000+00:00,2025-10-11 19:02:50.846000+00:00,2025-01-13 22:09:00,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0.2,1.0,1.0,1,0.88,56.45,High,-0.06071135707156048,0.4244591509411849,low,high,가성비 유지러,가성비 유지러 - High
user_02823,53,Other,Standard,6.321333333333333,43,Tablet,13.99,0,Account transfer,1,0.98,Action,2024-01-17 00:00:00,14.9,3,4,23,0.0,0.0,0.1667,76.9636,0.0833,-1.0614,24,12.0,0.0,0.0,8,4,0.3632,8,0.0,1,0,0,2024-01-26 23:42:09.180000+00:00,2025-11-12 17:10:56.088000+00:00,2025-02-01 18:34:00,0,0.0,0.0,0.0,0.5,0.8200801518666949,0,0,0,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,38.67,Low,0.25520295865527487,-0.29275680012788513,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02824,36,Other,Standard,6.375666666666667,19,Tablet,13.99,0,Account transfer,3,1.73,Action,2023-02-19 00:00:00,2.1,8,1,23,0.0,0.0,0.1333,59.7385,0.2,-1.0614,44,15.0,0.0,6.0,12,8,0.4081,9,0.0,1,0,0,2024-01-08 23:49:50.201000+00:00,2025-11-17 18:35:24.537000+00:00,2025-01-04 18:17:00,0,0.0,0.0,0.0,0.0,0.2778532963873059,1,0,0,1,1,0.6,0.5555555555555557,0.3333333333333333,0,0.36777777777777776,42.7,Low,-0.0517810675249576,-0.4388020619932781,low,low,목적형 유저,목적형 유저 - Low
user_02825,55,Other,Basic,7.764333333333335,18,Desktop,8.99,0,Debit Card,1,1.29,Documentary,2023-09-14 00:00:00,12.8,0,4,31,0.0,0.0,0.2143,38.2571,0.1429,-1.0614,19,14.0,0.0,5.0,8,9,0.2724,11,0.1666666666666666,0,0,1,2023-05-31 12:25:54.491000+00:00,2025-12-07 00:38:17.649000+00:00,2025-01-16 18:56:00,0,0.0,1.0,1.0,0.16666666666666666,0.937534881724123,0,1,1,1,1,1.0,0.0,1.0,0,0.4,35.72,Low,-0.2159144352896463,-0.5483763558378262,low,low,목적형 유저,목적형 유저 - Low
user_02826,45,Female,Standard,3.397,6,TV,13.99,0,Payment Service,1,1.06,Romance,2025-01-03 19:23:00,7.8,2,3,21,-0.9814,0.0,0.0909,54.54,0.1818,1.2246,13,11.0,0.0,3.0,11,9,0.597,8,0.0833333333333333,0,0,0,2024-03-24 20:40:26.260000+00:00,2025-12-15 06:25:54.069000+00:00,2025-01-05 19:23:00,0,1.0,0.0,1.0,0.0,0.4692375625551958,1,0,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,36.98,Low,-0.06240969954426146,0.05025950359873104,low,low,목적형 유저,목적형 유저 - Low
user_02827,24,Male,Premium,2.505666666666667,13,Desktop,17.99,0,Account transfer,2,0.49,Action,2023-04-25 00:00:00,12.1,5,0,27,0.0,0.0,0.3636,63.4444,0.2727,-1.0614,38,11.0,0.0,1.0,7,3,0.6196,5,0.25,1,0,0,2023-09-09 07:19:42.539000+00:00,2025-11-21 07:38:07.913000+00:00,2025-01-25 19:04:00,0,0.0,0.0,-1.0,0.0,0.5677131834508446,0,0,1,1,1,0.2,1.0,0.0,0,0.38,43.33,Mid,0.6685855339661918,-0.4583754247338118,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_02828,30,Other,Premium,0.0,55,Mobile,17.99,1,Debit Card,1,0.02,Horror,2022-05-16 00:00:00,9.3,0,4,24,1.0,0.0,0.1,66.9889,0.1,1.7095,12,0.0,0.0,4.0,7,5,0.2437,8,0.0,0,0,0,2024-01-09 16:05:29.686000+00:00,2025-11-06 08:24:19.200000+00:00,2025-01-17 18:04:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.2,1.0,1.0,1,0.88,66.35,High,-0.40437454862614336,0.7960459209073613,low,high,가성비 유지러,가성비 유지러 - High
user_02829,69,Female,Basic,0.0,53,Laptop,8.99,1,Mobile phone payment,1,0.45,Action,2023-01-19 00:00:00,11.1,8,0,24,0.0,0.0,0.0,124.26,0.0909,-1.0614,89,0.0,0.0,3.0,7,5,0.5188,8,0.3333333333333333,0,0,0,2023-12-31 08:07:36.833000+00:00,2025-11-07 14:11:41.061000+00:00,2025-01-05 18:39:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0,0.15,45.6,Mid,-0.1052416874765858,0.29731263774317884,low,high,가성비 유지러,가성비 유지러 - Mid
user_02830,47,Other,Standard,3.2705,52,Laptop,13.99,1,Account transfer,1,0.3,Sci-Fi,2022-06-05 00:00:00,0.6,1,3,23,0.0,0.0,0.1,48.5667,0.0,-1.0614,26,9.0,0.0,4.0,5,5,0.2761,8,0.0,0,0,0,2024-01-27 19:11:41.362000+00:00,2025-11-04 22:22:49.522000+00:00,2025-01-01 18:51:00,1,1.0,0.0,0.0,0.0,0.5199001172093971,1,0,0,1,1,0.6,0.5555555555555557,1.0,1,0.7844444444444444,63.48,High,-0.5513211378629359,0.6492419335215673,low,high,가성비 유지러,가성비 유지러 - High
user_02831,49,Female,Standard,3.374333333333333,27,TV,13.99,0,Debit Card,3,0.27,Action,2022-09-06 00:00:00,8.8,7,4,25,0.0,0.0,0.125,107.3571,0.0,-1.0614,106,8.0,0.0,3.0,4,7,0.284,7,0.0,1,0,0,2023-11-10 05:24:33.921000+00:00,2025-11-13 18:32:01.111000+00:00,2025-02-21 21:28:00,0,0.0,1.0,0.0,0.0,0.49333201620073097,1,1,0,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,51.36,Mid,-0.25374190967633337,0.26754019834751963,low,high,가성비 유지러,가성비 유지러 - Mid
user_02832,67,Male,Standard,0.1613333333333333,29,Tablet,13.99,1,Payment Service,1,0.1,Drama,2023-04-05 00:00:00,24.6,1,1,25,-0.9918,0.0,0.0,62.5667,0.2,2.1859,24,1.0,0.0,1.0,14,5,0.2998,8,0.0,1,0,0,2023-11-28 15:50:06.279000+00:00,2025-11-29 14:38:22.987000+00:00,2025-01-03 20:22:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.6,0.5555555555555557,0.3333333333333333,1,0.6177777777777778,54.85,High,-0.39931259895609744,0.05519231351337572,low,low,목적형 유저,목적형 유저 - High
user_02833,23,Female,Premium,6.166,34,Mobile,17.99,1,Debit Card,2,0.38,Romance,2023-07-03 00:00:00,0.6,8,1,16,0.0,0.0,0.3636,72.4182,0.3636,-1.0614,26,11.0,0.0,2.0,8,9,0.65,8,0.0,0,0,0,2024-09-03 05:07:34.248000+00:00,2025-11-27 04:58:56.642000+00:00,2025-01-04 20:41:00,1,1.0,1.0,0.0,0.16666666666666666,0.32676505568169534,1,1,0,1,1,0.2,1.0,0.3333333333333333,1,0.7133333333333334,66.37,High,-0.14528678616019972,0.3611335284557694,low,high,가성비 유지러,가성비 유지러 - High
user_02834,67,Male,Basic,2.5628333333333333,0,Desktop,8.99,0,Account transfer,5,1.56,Documentary,2024-10-29 00:00:00,3.5,1,5,27,0.0,0.0,0.25,21.8429,0.625,-1.0614,97,8.0,0.0,2.0,6,6,0.5559,5,0.5,1,0,0,2023-10-01 23:39:26.140000+00:00,2025-12-28 03:15:23.536000+00:00,2025-01-03 19:34:00,0,0.0,0.0,0.0,0.0,0.19464134746699616,0,0,0,1,1,1.0,0.0,1.0,0,0.4,51.74,Mid,0.3634533196266242,0.24634133909539152,high,high,스마트 체리피커,스마트 체리피커 - Mid
user_02835,57,Male,Premium,1.0171666666666668,32,Mobile,17.99,1,Mobile phone payment,2,0.03,Comedy,2022-01-29 00:00:00,16.2,2,1,24,0.0,0.0,0.0,35.075,0.0,-1.0614,178,5.0,0.0,1.0,6,2,0.3614,3,0.0,1,0,0,2023-12-26 04:58:42.378000+00:00,2025-11-14 16:21:46.184000+00:00,2025-01-30 22:08:00,1,0.0,0.0,0.0,0.0,0.3955431754874652,0,0,0,0,1,0.2,1.0,0.3333333333333333,1,0.7133333333333334,61.54,High,0.009248587955459256,0.3191486266517117,low,high,가성비 유지러,가성비 유지러 - High
user_02836,55,Other,Standard,1.871,48,Mobile,13.99,0,Credit Card,5,0.44,Romance,2024-09-11 00:00:00,7.8,1,0,32,-0.9805,0.0,0.1,49.7778,0.1,1.1904,26,10.0,0.0,1.0,4,6,0.373,8,0.0,0,0,1,2023-04-22 00:16:54.019000+00:00,2025-10-26 21:39:05.779000+00:00,2025-01-04 18:02:00,0,0.0,0.0,1.0,0.0,0.4161767325850703,0,0,1,1,1,0.6,0.5555555555555557,0.0,0,0.2844444444444445,32.83,Low,-0.2387077862834202,-0.24194237439073013,low,low,목적형 유저,목적형 유저 - Low
user_02837,35,Other,Standard,2.4361666666666664,16,Tablet,13.99,0,Credit Card,2,1.33,Comedy,2025-01-18 21:30:00,24.8,4,0,13,0.0,0.0,0.125,45.95,0.125,-1.0614,156,8.0,0.0,1.0,7,4,0.2807,6,0.2857142857142857,0,1,0,2024-11-27 06:17:25.014000+00:00,2025-12-10 22:00:06.218000+00:00,2025-01-20 21:30:00,0,0.0,0.0,1.0,0.0,0.5165218581104193,0,0,1,1,1,0.6,0.5555555555555557,0.0,0,0.2844444444444445,38.21,Low,-0.18906369041137566,-0.2380499785902641,low,low,목적형 유저,목적형 유저 - Low
user_02838,22,Female,Standard,0.1263333333333333,35,TV,13.99,1,Account transfer,4,0.27,Documentary,2024-03-04 00:00:00,20.3,5,5,13,0.0,0.0,0.0,38.6273,0.0833,0.4737,5,1.0,0.1429,1.0,11,6,0.2627,9,0.0,1,0,0,2024-11-17 19:46:59.230000+00:00,2025-11-10 13:42:07.948000+00:00,2025-03-14 23:00:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.6,0.5555555555555557,1.0,1,0.7844444444444444,58.78,High,-0.5500657492680173,0.7126917627741712,low,high,가성비 유지러,가성비 유지러 - High
user_02839,34,Male,Premium,2.5245000000000006,45,Mobile,17.99,1,Payment Service,2,0.28,Romance,2025-02-16 22:43:00,1.5,8,4,28,0.0,0.0,0.0,70.5111,0.1,-1.0614,32,10.0,0.0,1.0,7,4,0.2922,8,0.0,1,0,0,2023-08-18 07:59:32.726000+00:00,2025-11-02 02:14:31.013000+00:00,2025-02-21 22:43:00,0,0.0,0.0,-1.0,0.0,0.39955106621773284,0,0,1,1,1,0.2,1.0,1.0,0,0.63,52.51,Mid,-0.4155179518068218,0.25821849158098287,low,high,가성비 유지러,가성비 유지러 - Mid
user_02840,19,Male,Standard,6.649666666666666,1,Tablet,13.99,0,Payment Service,1,2.17,Sci-Fi,2024-11-30 00:00:00,7.2,4,3,12,-0.9742,0.0,0.2143,48.4,0.2143,2.545,17,14.0,0.0,1.0,10,7,0.2729,8,0.4,1,0,0,2024-12-30 00:54:34.440000+00:00,2025-12-21 22:21:40.787000+00:00,2025-01-11 19:09:00,0,0.0,1.0,-0.8577857785778578,0.25,0.6544688956839941,0,1,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,39.09,Low,0.2002391248269615,-0.18103165298661908,high,low,핵심 팬덤,핵심 팬덤 - Low
user_02841,25,Female,Premium,9.032333333333334,15,Laptop,17.99,0,Credit Card,1,1.0,Action,2022-04-30 00:00:00,18.8,8,3,25,1.0,0.0,0.2,55.5214,0.2667,2.8706,11,15.0,0.0,1.0,8,7,0.3607,10,0.0,1,0,0,2023-12-01 01:18:39.656000+00:00,2025-12-15 00:31:06.073000+00:00,2025-02-05 20:26:00,0,0.0,0.0,-0.8853719863925454,0.2,0.7231058788795807,0,0,1,1,1,0.2,1.0,1.0,0,0.63,43.78,Mid,0.12888480121870058,-0.9165943292585187,high,low,핵심 팬덤,핵심 팬덤 - Mid
